run_id,size,method,base_method,correction,train_curves,test_curve,rmse,mae,prede,worste,r2,final_rel_error,auc_rel_error
cross_schedule_cosine_train,400,mpl_plus_ridge,mpl,ridge,cosine_24000.csv,wsdld_20000_24000.csv,0.024090705647186402,0.02170934435555085,0.007374238203279471,0.012596027314778858,0.9789417415372429,0.0016327391303686547,0.007243872177464985
cross_schedule_cosine_train,400,mpl_plus_ridge,mpl,ridge,cosine_24000.csv,constant_72000.csv,0.05165956082317475,0.048684400864205786,0.017554000792047386,0.026252868390257002,0.845897541625882,0.025981264850354336,0.017261226910192645
cross_schedule_cosine_train,400,mpl_plus_ridge,mpl,ridge,cosine_24000.csv,cosine_72000.csv,0.035494952131834005,0.03331938835660217,0.012271124558510513,0.016944703992637703,0.9502852323025374,0.013841757675773838,0.011917135263905726
cross_schedule_cosine_train,400,mpl_plus_ridge,mpl,ridge,cosine_24000.csv,wsdcon_3.csv,0.030527956240476484,0.019246540987455697,0.0064170871715558825,0.0671288420012071,0.9709132557588556,0.0013375462966513745,0.0015999400632299879
cross_schedule_cosine_train,400,mpl_plus_ridge,mpl,ridge,cosine_24000.csv,wsdcon_18.csv,0.019193199659418972,0.01643668363412265,0.005461039685782705,0.02666378041083259,0.9874900572552088,0.006551735830536638,0.0029336115754009977
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsd_20000_24000.csv,0.014389716361530533,0.007583990736219314,0.002676543578917436,0.014863820531388006,0.9927664196943042,0.014863820531388006,0.002500368100647405
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdld_20000_24000.csv,0.011813485050581668,0.006332767409276062,0.0022145057751673212,0.015913187373914346,0.994936165754826,0.015913187373914346,0.002074007187582423
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,constant_72000.csv,0.015426245484477435,0.013253035944057379,0.004807617670480799,0.009493095763901822,0.9862586746035078,0.009178414375169797,0.004675520060689449
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,cosine_72000.csv,0.018484624852591065,0.016246840049720847,0.006019396114860218,0.01005608093605542,0.9865174044534678,0.006145337698251053,0.0057290557184847294
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdcon_3.csv,0.021076925575731206,0.01336089218489096,0.0045579255521145745,0.02427896366621536,0.9861351819318799,5.483921540799911e-05,0.004184155929604863
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdcon_18.csv,0.0051755819222958155,0.003586095323096741,0.0011743918835130365,0.006716895477497309,0.9990903403431622,0.001652739152453517,0.001069458533522855
